item,itemLabel,startDate,endDate
,Mitre Arsovski,1992-03-16,1993-03-03
,Dragoljub Bocinov,1993-03-03,1996-01-22
Q48645088,Trajče Krstevski,1996-01-22,2000-02-11
Q24053611,Jovan Andrevski,2000-02-11,2001-06-12
Q3400763,Pande Petrovski,2001-06-12,2001-09-19
Q12286565,Metodi Stamboliski,2001-09-19,2004-03-12
Q12276319,Gjorgji Bojadžiev,2004-03-12,2005-07-06
Q3397553,Miroslav Stojanovski,2005-07-06,2011-08-18
Q12277169,Gorančo Koteski,2011-08-18,2015-08-18
Q23953072,Metodija Veličkovski,2015-08-18,2018-08-18
Q25483496,Vasko Gjurčinovski,2018-08-18,
