wanted,position,positionid,from,start,end
Q21467814,member of the Assembly of the Republic of North Macedonia,Q20015949,Q106707216,2020-08,
Q1363047,ambassador to the United States of America,Q16147176,Q3355314,2007-03-22,2014-06-19
Q16149107,ambassador to the United States of America,Q16147176,Q12288374,2002-12-01,2006-07-06
