pageid,title,wikidata,label
25678657,Fatmir Besimi,Q2059975,Fatmir Besimi
31947705,Bujar Osmani,Q2064061,Bujar Osmani
42270240,Stevo Pendarovski,Q15967423,Stevo Pendarovski
48533695,Oliver Spasovski,Q21467814,Oliver Spasovski
53919617,Talat Xhaferi,Q5860953,Talat Xhaferi
66141003,Danela Arsovska,Q104847128,Danela Arsovska
69617435,Dimitar Kovačevski,Q110288715,Dimitar Kovačevski
